iteration,L_upper,delta_L_delay_um,L_lower,Delta_L,objective,grad_L_upper,grad_delta_L_delay_um,ch3_transmission,ch3_crosstalk,ch3_insertion_loss_db,ch3_flatness_var,ch4_transmission,ch4_crosstalk,ch4_insertion_loss_db,ch4_flatness_var
13,15.948923882514118,7.561782564960627,23.561782564960627,7.612858682446509,1.210191011428833,-26.78799819946289,25.857629776000977,0.7741295099258423,0.10178597271442413,1.1339482069015503,0.0060910554602742195,0.8433859944343567,0.0046812198124825954,0.757605254650116,0.005647201556712389
14,15.947063410092783,7.565033437409623,23.565033437409625,7.617970027316842,1.362522006034851,-34.42444610595703,33.2674446105957,0.757993221282959,0.119277723133564,1.2302134037017822,0.007097991649061441,0.8441891074180603,0.004346576984971762,0.7546300292015076,0.005985408555716276
15,15.949917703505625,7.563462695115827,23.563462695115827,7.613544991610203,1.2273283004760742,-27.622343063354492,26.728527069091797,0.7723131775856018,0.10406402498483658,1.1444003582000732,0.006143354810774326,0.8436492085456848,0.004627689719200134,0.7568915486335754,0.005829937756061554
16,15.95607940694964,7.558482757022118,23.55848275702212,7.60240335007248,0.9962538480758667,-15.408651351928711,15.024909973144531,0.8010106682777405,0.07254517823457718,0.9789291620254517,0.004519282374531031,0.8419202566146851,0.005919396877288818,0.764119029045105,0.0053483592346310616
17,15.96367055903846,7.55196239907025,23.55196239907025,7.588291840031788,0.8499993681907654,-6.3892669677734375,6.245306015014648,0.8234438896179199,0.04566385596990585,0.8547322154045105,0.003393407678231597,0.8394163846969604,0.008772178553044796,0.7752655148506165,0.004846739117056131
18,15.971404944237964,7.545198779795333,23.545198779795335,7.573793835557371,0.802723228931427,-0.7594519257545471,0.18497514724731445,0.8326300382614136,0.031189540401101112,0.8043147325515747,0.00272126542404294,0.8362616300582886,0.01350804977118969,0.7908738255500793,0.004610329866409302
19,15.978535597982898,7.539026418260237,23.539026418260235,7.560490820277337,0.8275914788246155,3.5757696628570557,-5.099390029907227,0.8311806917190552,0.02765742875635624,0.8110392689704895,0.0024618750903755426,0.8320741653442383,0.020205656066536903,0.8133516311645508,0.0047442433424293995
20,15.984536947418468,7.534119631886792,23.534119631886792,7.549582684468325,0.8979767560958862,7.706377983093262,-10.161558151245117,0.8243279457092285,0.030808214098215103,0.8477493524551392,0.0026853096205741167,0.8268618583679199,0.0280540119856596,0.8421589732170105,0.005110383033752441
21,15.988943137934381,7.5310785187262566,23.531078518726257,7.542135380791876,0.9765250086784363,11.28922176361084,-14.290937423706055,0.8171525597572327,0.035962220281362534,0.8873910903930664,0.0031550175044685602,0.8218711614608765,0.03494665026664734,0.8698657155036926,0.005458798725157976
22,15.991394253390085,7.530327531829841,23.53032753182984,7.538933278439755,1.0178253650665283,13.106202125549316,-16.231365203857422,0.8137076497077942,0.039006154984235764,0.9066706895828247,0.0034043036866933107,0.8190937042236328,0.03832918405532837,0.8852068781852722,0.0056144618429243565
23,15.991801849441423,7.531945631020894,23.531945631020893,7.54014378157947,0.9975715279579163,12.397894859313965,-15.241443634033203,0.8158203959465027,0.037971969693899155,0.8946488499641418,0.003190139774233103,0.8196274042129517,0.03697687387466431,0.8820242285728455,0.005528452340513468
24,15.990435015782046,7.535591636745823,23.535591636745824,7.545156620963779,0.9331725835800171,9.754547119140625,-11.855889320373535,0.8223122358322144,0.033942874521017075,0.858640193939209,0.0027426420710980892,0.8227648138999939,0.03191423416137695,0.8643397688865662,0.005266201216727495
25,15.987810086209423,7.540616668899949,23.54061666889995,7.552806582690527,0.8638789653778076,6.447597026824951,-7.458498954772949,0.8300355672836304,0.029779648408293724,0.8171374201774597,0.002485065022483468,0.8269003033638,0.025426344946026802,0.8414308428764343,0.005001620389521122
26,15.984496332678413,7.546279292200049,23.546279292200047,7.561782959521635,0.817907989025116,3.3053486347198486,-3.281824827194214,0.8357280492782593,0.028091371059417725,0.7877024412155151,0.0025821749586611986,0.8308602571487427,0.019429141655564308,0.820256233215332,0.004922659136354923
27,15.980998345706382,7.551922360448583,23.551922360448582,7.5709240147422,0.8028213381767273,0.45792853832244873,0.1530514508485794,0.8373429179191589,0.030158888548612595,0.7801257371902466,0.0028672576881945133,0.8342307806015015,0.014771982096135616,0.8032063245773315,0.005087996833026409
28,15.977744038303122,7.557040985480371,23.55704098548037,7.579296947177248,0.8137044310569763,-2.2799904346466064,2.966548442840576,0.8346314430236816,0.03574556112289429,0.7949649691581726,0.003127195406705141,0.8369585275650024,0.01151533704251051,0.7901709675788879,0.005410816986113787
29,15.975118008793755,7.561255080556927,23.561255080556926,7.58613707176317,0.8405791521072388,-4.94132137298584,5.399209976196289,0.8291234970092773,0.043209969997406006,0.8242896199226379,0.0033027143217623234,0.8390265703201294,0.009421922266483307,0.7806577682495117,0.005755401216447353
30,15.973469403483385,7.56426596763724,23.56426596763724,7.590796564153855,0.8695520162582397,-7.138683319091797,7.316154956817627,0.8235554099082947,0.04992041364312172,0.8539937138557434,0.0034196937922388315,0.840385377407074,0.008239023387432098,0.7745192646980286,0.006020115222781897
31,15.973054579086797,7.565873450893568,23.56587345089357,7.592818871806772,0.8852177262306213,-8.217191696166992,8.225333213806152,0.8206874132156372,0.05326415225863457,0.8693448305130005,0.0034682147670537233,0.8409956693649292,0.007783043663948774,0.7718240022659302,0.006161152385175228
32,15.973941321803585,7.566047740174062,23.566047740174064,7.592106418370479,0.8795081377029419,-7.809277534484863,7.819379806518555,0.8218151926994324,0.05206761509180069,0.8632228970527649,0.0034267944283783436,0.8408669233322144,0.007948401384055614,0.7725543975830078,0.00617878045886755
33,15.975963514339446,7.5649674574069525,23.56496745740695,7.589003943067505,0.8577321171760559,-6.201109886169434,6.370349407196045,0.8261523842811584,0.047216255217790604,0.8399715423583984,0.0033286826219409704,0.8400564193725586,0.008694803342223167,0.7764883041381836,0.006093623582273722
34,15.978780453917294,7.562963150029264,23.562963150029262,7.584182696111968,0.8325731754302979,-4.045798301696777,4.470011234283447,0.8316167593002319,0.04087985306978226,0.8109479546546936,0.0032296334393322468,0.8386625647544861,0.010011360049247742,0.7832104563713074,0.005937063600867987
35,15.981989670633329,7.560413516577796,23.560413516577796,7.578423845944467,0.8142768144607544,-1.8690537214279175,2.5563361644744873,0.8362321853637695,0.03512420505285263,0.7866018414497375,0.0031436756253242493,0.8368108868598938,0.011870152316987514,0.7922039031982422,0.005749981384724379
36,15.985213158697386,7.557672570925539,23.55767257092554,7.572459412228154,0.806951642036438,0.10517889261245728,0.7695506811141968,0.8389466404914856,0.03110595978796482,0.7722481489181519,0.003051505656912923,0.8346549272537231,0.014177952893078327,0.8028286695480347,0.005575336515903473
37,15.98813114615377,7.5550491278386005,23.5550491278386,7.566917981684831,0.8099210858345032,1.8291105031967163,-0.888070821762085,0.839693009853363,0.029024412855505943,0.7681017518043518,0.00294645712710917,0.8323962092399597,0.01673167012631893,0.814165472984314,0.005445071496069431
38,15.990486045483216,7.552809786574724,23.552809786574723,7.562323741091507,0.8195286393165588,3.2648935317993164,-2.3671772480010986,0.8390739560127258,0.02843659184873104,0.7710480093955994,0.002847384661436081,0.8303050994873047,0.019194288179278374,0.8248467445373535,0.0053689745254814625
39,15.99208498969,7.551173376903381,23.55117337690338,7.559088387213382,0.8303845524787903,4.316746234893799,-3.5126419067382812,0.8379762768745422,0.02861436828970909,0.7765535712242126,0.002776239300146699,0.8286991119384766,0.021139325574040413,0.8331573605537415,0.00533516937866807
40,15.992812183044215,7.550287240286886,23.550287240286885,7.557475057242669,0.8370984792709351,4.860469341278076,-4.130353927612305,0.8372028470039368,0.02887873165309429,0.7804742455482483,0.002740153344348073,0.8278611898422241,0.022177591919898987,0.8375141024589539,0.005321499425917864
41,15.992645462883955,7.550197809623852,23.550197809623853,7.557552346739898,0.8366618752479553,4.832352161407471,-4.114137172698975,0.8371769785881042,0.02885640226304531,0.7805953621864319,0.0027357155922800303,0.8279170393943787,0.022125152871012688,0.8371846079826355,0.0053122821263968945
42,15.991661529051429,7.550838118950942,23.550838118950942,7.559176589899513,0.8297358155250549,4.280787944793701,-3.514145851135254,0.8378299474716187,0.028584258630871773,0.7772707939147949,0.0027605623472481966,0.8287838697433472,0.021077286452054977,0.8326023817062378,0.005306817591190338
43,15.990021494105223,7.552043556576019,23.55204355657602,7.562022062470797,0.8198637962341309,3.350191831588745,-2.5113236904144287,0.8387170433998108,0.028404291719198227,0.7728093266487122,0.002813462633639574,0.8302077651023865,0.019357575103640556,0.8251506686210632,0.00531515758484602
44,15.987940600998803,7.553589921538937,23.553589921538936,7.565649320540134,0.8111414909362793,2.2050156593322754,-1.3151456117630005,0.8392865061759949,0.02872547134757042,0.7700542211532593,0.0028866047505289316,0.831879734992981,0.017364155501127243,0.8165016174316406,0.005347806494683027
45,15.98565621878845,7.555234432825039,23.55523443282504,7.569578214036589,0.8063479661941528,0.9830149412155151,-0.09078796207904816,0.8391512632369995,0.029790112748742104,0.7709704041481018,0.002965629333630204,0.8335315585136414,0.015434219501912594,0.808061957359314,0.0054045505821704865
46,15.983402350430197,7.556746516883142,23.55674651688314,7.573344166452944,0.8061969876289368,-0.20695407688617706,1.054450511932373,0.8382483720779419,0.03153528645634651,0.7758509516716003,0.00303737074136734,0.8349762558937073,0.013786752708256245,0.8007630705833435,0.005473650060594082
47,15.98139059398333,7.557926461016325,23.557926461016326,7.576535867032996,0.8094824552536011,-1.2602601051330566,2.0393292903900146,0.8368573188781738,0.033590517938137054,0.7832432985305786,0.003095461754128337,0.8361032605171204,0.0125306760892272,0.7951048612594604,0.0055356877855956554
48,15.979792696632547,7.558618397830029,23.55861839783003,7.578825701197484,0.8137978911399841,-2.059173583984375,2.7767467498779297,0.8354690670967102,0.035401128232479095,0.7905927896499634,0.0031370327342301607,0.8368557095527649,0.011700649745762348,0.7913082242012024,0.005571503192186356
49,15.978721451310712,7.558723820257211,23.55872382025721,7.580002368946499,0.816548228263855,-2.4929699897766113,3.17722749710083,0.8345735669136047,0.03643687441945076,0.7953296303749084,0.003158202162012458,0.8372158408164978,0.011293476447463036,0.7894105315208435,0.005566923879086971
50,15.978213837780988,7.5582148674926435,23.558214867492644,7.5800010297116565,0.8161934018135071,-2.5071802139282227,3.190934896469116,0.8344300389289856,0.036416567862033844,0.7960758805274963,0.003154020057991147,0.8371973633766174,0.011287708766758442,0.7893202900886536,0.005516726989299059
51,15.978225648186775,7.557139295463156,23.557139295463156,7.57891364727638,0.812924325466156,-2.1345489025115967,2.8357925415039062,0.834958016872406,0.03541988134384155,0.7932397127151489,0.0031212104950100183,0.8368436694145203,0.011650648899376392,0.7908258438110352,0.005425647366791964
52,15.978642932566627,7.555612120165161,23.55561212016516,7.576969187598534,0.8083373308181763,-1.4799773693084717,2.1876473426818848,0.8358129262924194,0.03381451591849327,0.7886218428611755,0.0030600170139223337,0.836225688457489,0.01233729813247919,0.7936089634895325,0.005307457875460386
53,15.979306530688671,7.553796555628331,23.55379655562833,7.57449002493966,0.8044091463088989,-0.6758770942687988,1.3484700918197632,0.8365821242332458,0.032069481909275055,0.7843875885009766,0.002975370269268751,0.8354366421699524,0.013277237303555012,0.797254741191864,0.005181244574487209
54,15.980040437083753,7.551881021296135,23.551881021296136,7.571840584212383,0.8025161027908325,0.15389664471149445,0.4242043197154999,0.8369811177253723,0.03056122548878193,0.7820423245429993,0.002878071740269661,0.8345855474472046,0.014366691000759602,0.8012700080871582,0.005066152196377516
55,15.980676849697979,7.550056726585272,23.55005672658527,7.569379876887293,0.8028948903083801,0.9074524641036987,-0.4773123264312744,0.8369444012641907,0.029477421194314957,0.7819653153419495,0.002783076371997595,0.8337903022766113,0.015461851842701435,0.8050872087478638,0.0049745673313736916
56,15.981075492272309,7.54849612028822,23.54849612028822,7.5674206280159115,0.8047138452529907,1.5016162395477295,-1.244460105895996,0.8366016745567322,0.028821971267461777,0.7835225462913513,0.0027047470211982727,0.833166241645813,0.016393940895795822,0.8081140518188477,0.0049094343557953835
57,15.981138162150822,7.547331725452594,23.547331725452594,7.566193563301772,0.8065782189369202,1.8699570894241333,-1.7725231647491455,0.8361697793006897,0.028493763878941536,0.7856144905090332,0.0026515156496316195,0.832804262638092,0.017007440328598022,0.8098516464233398,0.004865588154643774
58,15.980819127080732,7.54663753424972,23.54663753424972,7.565818407168987,0.8072655200958252,1.9730263948440552,-1.9898382425308228,0.8358299136161804,0.028387175872921944,0.7873057723045349,0.002625054446980357,0.8327564597129822,0.017197156324982643,0.809992790222168,0.004834742285311222
59,15.980129494905261,7.546418264586704,23.546418264586706,7.566288769681444,0.8063855767250061,1.811453938484192,-1.8830028772354126,0.8356480002403259,0.02845647558569908,0.7882495522499084,0.002623314270749688,0.8330091238021851,0.01695343479514122,0.8085862398147583,0.004811510909348726
60,15.979133199578857,7.5466113263580255,23.546611326358025,7.567478126779168,0.8044483065605164,1.425247073173523,-1.497019648551941,0.8355637192726135,0.02872515097260475,0.7887510657310486,0.0026435793843120337,0.8334984183311462,0.016354365274310112,0.8059620261192322,0.00479443883523345
61,15.97793520386355,7.547100832246785,23.547100832246784,7.569165628383233,0.8024736046791077,0.8830398917198181,-0.9195228219032288,0.8354512453079224,0.029239019379019737,0.7894552946090698,0.0026820043567568064,0.8341230750083923,0.01554149854928255,0.8026564717292786,0.004784766584634781
62,15.976664558626029,7.547739665015663,23.547739665015662,7.5710751063896335,0.80136638879776,0.2688870131969452,-0.2576753497123718,0.8352046608924866,0.029995497316122055,0.7908940315246582,0.0027323176618665457,0.8347769975662231,0.014671887271106243,0.79923015832901,0.004783383570611477
63,15.975455320750035,7.5483742832324765,23.548374283232477,7.572918962482442,0.8014453053474426,-0.3317355513572693,0.3834497332572937,0.8348020911216736,0.030903445556759834,0.7931547164916992,0.0027854701038450003,0.8353723883628845,0.013878719881176949,0.796134889125824,0.004788070451468229
64,15.974428349974849,7.548867536771426,23.548867536771425,7.574439186796576,0.8023589849472046,-0.8372068405151367,0.9113936424255371,0.8343242406845093,0.03178229182958603,0.79578697681427,0.0028314287774264812,0.8358436226844788,0.013257293030619621,0.7936919927597046,0.004793352447450161
65,15.973675023847852,7.549117367804864,23.549117367804865,7.575442343957013,0.8033913373947144,-1.1797230243682861,1.2536890506744385,0.8339038491249084,0.0324249342083931,0.7980727553367615,0.002861144719645381,0.8361527323722839,0.01286305021494627,0.7920781373977661,0.004793405532836914
66,15.973244889856062,7.549070027427834,23.549070027427835,7.575825137571773,0.803868293762207,-1.317693829536438,1.3684030771255493,0.8336566090583801,0.03267645090818405,0.7993897199630737,0.002869013696908951,0.8362872004508972,0.012714843265712261,0.7913431525230408,0.00478420639410615
67,15.973139714437645,7.548725793347135,23.548725793347135,7.57558607890949,0.8035523891448975,-1.2466832399368286,1.2512630224227905,0.8336194157600403,0.032497555017471313,0.7995396852493286,0.0028538969345390797,0.836253821849823,0.012805355712771416,0.791450023651123,0.004765550140291452
68,15.973315946684274,7.548136037917477,23.548136037917477,7.574820091233203,0.8027085661888123,-1.000110387802124,0.9371182918548584,0.8337382674217224,0.031973421573638916,0.7988173365592957,0.0028196449857205153,0.8360802531242371,0.013102258555591106,0.7922686338424683,0.0047409734688699245
69,15.973695263369413,7.547391822950952,23.547391822950953,7.57369655958154,0.8018664717674255,-0.6374322175979614,0.48840656876564026,0.8339136838912964,0.031266409903764725,0.7977632284164429,0.002773831831291318,0.8358064293861389,0.013551774434745312,0.7936105132102966,0.004716072231531143
70,15.974180123192498,7.546607098054223,23.546607098054224,7.572426974861726,0.8014723658561707,-0.23092234134674072,-0.013503238558769226,0.8340548276901245,0.03055037371814251,0.7968792915344238,0.002725582104176283,0.8354834914207458,0.014079357497394085,0.7952287793159485,0.004695712588727474
71,15.974671120946653,7.545898746193383,23.545898746193384,7.571227625246731,0.8016299605369568,0.150785893201828,-0.48654410243034363,0.8341251015663147,0.029951930046081543,0.7963814735412598,0.0026831363793462515,0.8351661562919617,0.014597569592297077,0.7968431711196899,0.004682324826717377
72,15.975082379636993,7.5453677829641,23.5453677829641,7.570285403327107,0.8021067976951599,0.4493037760257721,-0.8563143610954285,0.8341412544250488,0.029533594846725464,0.7962011098861694,0.0026521736290305853,0.8349064588546753,0.015018165111541748,0.7981809973716736,0.004675721284002066
73,15.975353632350737,7.545083533967632,23.54508353396763,7.569729901616894,0.8025272488594055,0.625901460647583,-1.0707459449768066,0.8341452479362488,0.029309775680303574,0.796127438545227,0.0026353413704782724,0.8347446322441101,0.01527249626815319,0.7990239858627319,0.004674120340496302
74,15.975457065238752,7.545073995959445,23.545073995959445,7.569616930720693,0.8026031851768494,0.6636370420455933,-1.1064279079437256,0.8341726064682007,0.029269499704241753,0.7959781885147095,0.0026332091074436903,0.8347012400627136,0.015324407257139683,0.7992569804191589,0.004675897303968668
75,15.975398756382045,7.545323477053589,23.54532347705359,7.569924720671544,0.8023074269294739,0.5690602660179138,-0.9720999002456665,0.8342280387878418,0.029394954442977905,0.7957249283790588,0.0026446899864822626,0.834771454334259,0.01518340315669775,0.7989044189453125,0.0046805632300674915
76,15.975214648167485,7.545777887314482,23.545777887314483,7.570563239146997,0.8018414974212646,0.3706282079219818,-0.7060167789459229,0.8342872262001038,0.029667997732758522,0.7954872846603394,0.00266764173284173,0.8349314332008362,0.01489364355802536,0.7980941534042358,0.00468887435272336
77,15.974961752236338,7.546356587332854,23.546356587332852,7.571394835096514,0.8014695048332214,0.1108657568693161,-0.36418184638023376,0.8343238830566406,0.030052410438656807,0.795390248298645,0.0026984219439327717,0.8351415991783142,0.01452490221709013,0.7970361709594727,0.0047013903968036175
78,15.974706701387188,7.546967604235389,23.54696760423539,7.572260902848203,0.8013624548912048,-0.16050687432289124,-0.010268166661262512,0.83432537317276,0.03049042820930481,0.7954850792884827,0.002732038265094161,0.8353565335273743,0.014151187613606453,0.7959676384925842,0.004717479459941387
79,15.974513411128207,7.547523619329237,23.547523619329237,7.57301020820103,0.8014950156211853,-0.3953719735145569,0.2967745363712311,0.8343064188957214,0.03090139850974083,0.795677125453949,0.0027627788949757814,0.8355374336242676,0.013836296275258064,0.7950835824012756,0.004735183902084827
80,15.974431969745714,7.547955720035264,23.547955720035265,7.573523750289551,0.8017083406448364,-0.5551929473876953,0.5126969814300537,0.8343014717102051,0.031202850863337517,0.7957713007926941,0.0027857855893671513,0.8356537818908691,0.013624893501400948,0.7945343255996704,0.004751706961542368
81,15.974490564642304,7.548222656553281,23.548222656553282,7.573732091910978,0.8018262982368469,-0.6171497106552124,0.6122968792915344,0.8343430161476135,0.03133466839790344,0.7955899834632874,0.002797804307192564,0.8356872797012329,0.013540494255721569,0.7944043278694153,0.0047643473371863365
82,15.974691712877595,7.5483148382706045,23.548314838270606,7.573623125393011,0.8017624616622925,-0.576039731502533,0.5910956859588623,0.8344441652297974,0.031279221177101135,0.7950620055198669,0.0027980890590697527,0.8356347680091858,0.013585680164396763,0.7947056889533997,0.004771924577653408
83,15.975012973655929,7.548252999068693,23.548252999068694,7.573240025412765,0.8015655279159546,-0.4464268088340759,0.46583887934684753,0.8345925211906433,0.03106578066945076,0.7942578196525574,0.0027883464936167,0.8355063796043396,0.013743842951953411,0.7953864932060242,0.004774719476699829
84,15.975412375795552,7.548081750712551,23.54808175071255,7.572669374917,0.801360547542572,-0.2579781413078308,0.2699459195137024,0.8347567915916443,0.030758533626794815,0.793350875377655,0.0027719519566744566,0.8353249430656433,0.013981832191348076,0.796333372592926,0.004774362780153751
85,15.975837121877705,7.547859480258639,23.547859480258637,7.5720223583809325,0.8012627959251404,-0.046442821621894836,0.04424215853214264,0.8349090218544006,0.030428199097514153,0.7924990057945251,0.0027530158404260874,0.8351189494132996,0.014257422648370266,0.7974042296409607,0.004772645886987448
86,15.9762331506431,7.547647135036192,23.547647135036193,7.571413984393093,0.8012942671775818,0.15160131454467773,-0.16879507899284363,0.835030734539032,0.030137374997138977,0.791811466217041,0.0027355097699910402,0.8349224328994751,0.014521533623337746,0.798427164554596,0.004771400708705187
87,15.976554217863569,7.547497398632959,23.54749739863296,7.57094318076939,0.8014066815376282,0.3043923079967499,-0.33103352785110474,0.835119903087616,0.029925819486379623,0.7913075685501099,0.002722732024267316,0.8347654938697815,0.014729139395058155,0.7992492318153381,0.00477172527462244
88,15.976769137092235,7.547445734414191,23.54744573441419,7.570676597321954,0.8015007376670837,0.3919506072998047,-0.4183073043823242,0.8351830840110779,0.02981354482471943,0.7909590005874634,0.00271659716963768,0.8346701860427856,0.014848068356513977,0.7997550368309021,0.004773871507495642
89,15.976865568855441,7.547505612304336,23.547505612304334,7.570640043448893,0.8015152812004089,0.4061938226222992,-0.4207606613636017,0.8352280259132385,0.029802601784467697,0.7907280921936035,0.0027177922893315554,0.8346458673477173,0.01486495602875948,0.7998974919319153,0.004778028465807438
90,15.976850565378124,7.54766772057972,23.54766772057972,7.570817155201597,0.8014481067657471,0.35253724455833435,-0.3448610007762909,0.8352558016777039,0.0298839770257473,0.7906069159507751,0.0027257141191512346,0.8346890211105347,0.014786002226173878,0.7996931076049805,0.0047841742634773254
91,15.976747684265558,7.5479034127283695,23.54790341272837,7.571155728462813,0.8013507127761841,0.2472856640815735,-0.21071980893611908,0.8352640271186829,0.03003963641822338,0.7906028628349304,0.002738715847954154,0.8347822427749634,0.01463677454739809,0.7992326617240906,0.004791789688169956
92,15.976591563261906,7.548171413119734,23.548171413119732,7.571579849857827,0.8012877106666565,0.11418859660625458,-0.04713164269924164,0.8352490663528442,0.030241861939430237,0.7907273173332214,0.0027542689349502325,0.834904134273529,0.014451068826019764,0.7986255288124084,0.004800128750503063
93,15.976421002558649,7.548426276572581,23.54842627657258,7.572005274013932,0.8012864589691162,-0.019395887851715088,0.11356563866138458,0.8352171778678894,0.030453002080321312,0.7909393310546875,0.0027697107288986444,0.8350272178649902,0.014267563819885254,0.798010528087616,0.004808086436241865
94,15.976271633622883,7.548627147658622,23.54862714765862,7.572355514035738,0.8013344407081604,-0.13082578778266907,0.2453060895204544,0.8351786732673645,0.030633119866251945,0.7911778092384338,0.0027823152486234903,0.8351288437843323,0.014118517749011517,0.7975030541419983,0.004814549349248409
95,15.976170347826026,7.548744223920098,23.548744223920096,7.57257387609407,0.8013854622840881,-0.20061056315898895,0.3259987235069275,0.835146963596344,0.030748341232538223,0.7913660407066345,0.002789947669953108,0.8351935148239136,0.014025927521288395,0.7971776127815247,0.004818121436983347
96,15.976130947297355,7.548763700406918,23.54876370040692,7.5726327531095645,0.8014020919799805,-0.22011500597000122,0.34657037258148193,0.8351315855979919,0.030779331922531128,0.7914511561393738,0.0027916226536035538,0.835212230682373,0.014001203700900078,0.797080397605896,0.004818281624466181
97,15.976152944797812,7.548688895992625,23.548688895992626,7.572535951194814,0.8013694286346436,-0.18948638439178467,0.30734455585479736,0.8351350426673889,0.030725372955203056,0.7914212942123413,0.002787496894598007,0.8351868987083435,0.014041982591152191,0.7972015738487244,0.004815217107534409
98,15.976222745980149,7.548538799720743,23.548538799720742,7.572316053740593,0.801319420337677,-0.1207219660282135,0.2222253680229187,0.8351492285728455,0.030608657747507095,0.7913217544555664,0.00277887424454093,0.835127055644989,0.014134411700069904,0.7974936366081238,0.004809587262570858
99,15.976317861587678,7.548343087395592,23.548343087395594,7.572025225807916,0.80128413438797,-0.029624417424201965,0.10927198827266693,0.8351653218269348,0.030457792803645134,0.7912044525146484,0.0027675528544932604,0.8350462913513184,0.014258702285587788,0.7978906035423279,0.0048024579882621765
100,15.976411802547542,7.5481364027115765,23.548136402711577,7.5717246001640355,0.8012735843658447,0.06451523303985596,-0.008566275238990784,0.835174560546875,0.03030587173998356,0.7911209464073181,0.002755816327407956,0.8349639177322388,0.014387703500688076,0.7982946634292603,0.004795159678906202
101,15.976479532873602,7.547951745228041,23.54795174522804,7.571472212354438,0.8012890219688416,0.14311201870441437,-0.10949622094631195,0.835173487663269,0.030180515721440315,0.7910972237586975,0.0027457207906991243,0.8348962664604187,0.014497404918074608,0.7986254096031189,0.004788638092577457
102,15.976502321451704,7.547814673604927,23.547814673604925,7.571312352153221,0.801314651966095,0.19181445240974426,-0.17600113153457642,0.8351587057113647,0.0301026813685894,0.7911529541015625,0.0027387195732444525,0.8348563313484192,0.014567062258720398,0.7988151907920837,0.00478333467617631
